Speaker,Dialogue
luther, Hope he kills all the bugs before the yellow dot gets to the red one.
computer voice,Subject is contaminate free.  Zero contaminate factor.  Subject contaminate free.
luther's voice,He's still got three injection guns in the test lab..They're loaded with doses of Chimera which he'll destroy by firing into a hyper-thermal chamber.
luther,"- twenty-seven, twenty-six, twenty-five, come on, Ethan we're almost there!  I-I'm off sensitive for this.."
luther, Oh - oh - oh -
ambrose, Get it.
ambrose,"Those were two explosions, your van and your safehouse, in case you didn't hear them both -- I believe that means you've also lost a friend."
ethan,And you couldn't walk to tell me about it.
ambrose," Hold your fire, dammit!"
ethan, Fight a bit of a cold..
ambrose,And you're happy about that?
ethan,"Beats fighting the flu, I'm here to tell you."
ambrose,"You know, that was the hardest part of having to portray you.  Grinning like an idiot every fifteen minutes."
ethan,"I would've thought the hardest part was exercising restraint.  Curbing that pressing need of your to get your gun off.  You were in such a hurry to knock off that 747, you never figured out where the virus really was."
ambrose,I knew where it was.
ethan,"Oh.  then you knew the only way could smuggle the live virus to the CDC scientists in Atlanta was by injecting himself and using his own bloodstream as a Petri dish, doing it inside of twenty hours so he could take the anti-virus and still have it be effective.  You knew that while you were knocking him off and destroying the very thing you came for."
ambrose,Stop!  Put a sock in it!  Hit that bloody gun and you'll spray the bloody virus all over the place!
ethan,"There it is, guys, the last of it."
ambrose,Yep.  You've provided us with a golden opportunity to have both the bug and the bug killer.
ethan,What was the top bid?
ambrose,"Why, you going to make me a better offer?"
ethan,Than thirty-seven million pounds?  Not really.
ambrose," Somebody's been slipping you our mail. Come on out here, you bad girl."
ethan,"She doesn't belong here, Sean.  Let her go."
ambrose,"She wouldn't  be here if it wasn't for you, Hunt.  from this moment you're responsible for what happens to her, and if you're looking out for her well-being, I suggest you advise her to pick up the gun and bring it to me.  Ball's in your court, Hunt.  What've you got to say? Nyah's waiting for your answer."
luther's voice," Ethan, Nyah's in the building!  Do you copy?"
ethan, Thank you.
ambrose,"Oh, Hunt, please! One can't hold Nyah responsible for her actions.."
ethan,"In other words, you're calling her a flake."
ambrose,"You know women, mate.  Like monkeys, they are.  Won't let go of one branch til they've got a grip on the next...get it, Nyah.  I'll cover you."
nyah," This isn't exactly working out the way you thought it would, Ethan.  Sorry."
ambrose, You..bitch!
nyah,"You're not going to shoot, Sean.  Not this bitch.  She's worth thirty-seven million pounds."
ethan, What did you think you were doing!
nyah,"I wasn't thinking!  Just..trying to keep you from getting hurt, that's all."
ethan,- you who don't have a conscience.
nyah," I guess I lied..You can't get both of us out of here, can you?"
ethan,No.
nyah,Then you'll have to kill me before it's too late.  Before I start killing people.
ethan,No.
nyah,I'm infected with Chimera.  You know you don't have a choice.  Just do it now.
ethan,We've got 19 hours and 57 minutes before you start killing anybody.  I'll get Bellerophon into your system by then. Just stay alive.  I'm not gonna lose you.
swanbeck," 'Dreaming of Birds and Flying Fox,' 'Bushfire Dreaming,'  'Wind Dreaming,' -- oddly appropriate -"
ethan, Not yet.  We did manage to pull any sensitive equipment and material out of our safehouse wreckage.
swanbeck,"We could lock down passport control and all ports of authority, but that won't stop Ambrose, and beyond him, we don't know who else we're looking for -- all terrorist bank accounts of which we're aware are stable.  No deposits, no withdrawals.  Therefore no suspects."
ethan,We think we've got our finger on the buyer.
swanbeck,"Do you?  Even assuming you're able to prevent Ambrose selling Chimera, you've now got an additional problem.  You destroyed all of Chimera at Biocyte.  If Ambrose is going to sell Chimera now, he'll have to do it by taking a pint or so of Miss Hall's blood to market."
ethan,"Yes, I believe that's right."
swanbeck,But that leaves another seven or eight pints of Chimera.
ethan,You mean that leaves Miss Hall.
swanbeck,"Yes, I believe that's right.  Now my understanding is that 20 hours after exposure, the victim becomes infectious. Highly infectious."
ethan,She sacrificed herself..
swanbeck,"Brave girl.  If you can get hold of Bellerophon with the time limit, you may spare her the ultimate sacrifice.  But in either case you've got less than nine hours to kill her or cure her.  After that it's out of our hands and a matter of worldwide material law.  And Hunt.  However you obtain it, we want you to preserve a sample of Chimera.  Bring it back alive."
ethan,Aren't you even curious?  About why she did it?
swanbeck,"No.  I can't afford to be curious.  And neither can you, Hunt.."
ambrose,Feel like pleading for your life?
nyah, Not as much as you feel like hearing it.
ambrose,"God damn it, Nyah!  Why did you do it?  Why did you save that bastard?"
nyah,If it'll make you feel any better I won't do it again.
ambrose,"If it'll make you feel any better, you're going to take a lot of Aussies with you and make me a lot of money."
nyah,What are you talking about?
ambrose,In just a few hours you can be assured of going down in history as the typhoid Mary of Oz.  G'day.
ethan,Luther?..Luther.
luther,"Ethan, I keep telling you there's not a chance of locating Nyah til I access the satellite and there's not a chance of doing that til I get this thing booted up and running!  How much time does she have left?"
ethan,"Ninety-seven minutes, twenty-seven seconds."
billy,Before we kill her or cure her..
luther,Right.
ethan,Wrong.  All we've got to worry about is Ambrose.  Nyah will take care of Nyah.
billy,What are you talking about?
ethan,"Unless we dose her with Bellerophon on the next ninety-seven minutes, Nyah will kill herself.  So, first things, first. Swanbeck said there's no cash movement from any monitored terrorist accounts."
ethan's voice,Confirms what Ambrose is gonna do -
billy's voice,Ethan's out from under the bridge and on the south-east face..
billy's voice,"Ethan, Ambrose and his tem have over the bridge -"
ethan,Copy that.
billy's voice,"You all right, mate?  From here it looks like very security.  What's it look like like from there?"
ethan,Risky.
ethan,Breached the structure at the ten o'clock grating.  In the tunnel moving toward the target.
chemist,It's a DNA match.  The blood's loaded with Chimera.
mccloy,"Well, then.  You've got both the virus and the anti-virus, Chimera and Bellerophen. Which means I've thirty million for you"
ambrose,Not exactly.  Wallis?
wallis, More like two-two point two million.
ambrose,In any case we don't want your cash.
mccloy,Then what do you want?
ambrose,"Stock, Mr. McCloy.  Stock options, to be a little more precise..  How quickly can you manufacture more of the antivirus."
luther's voice,"Ethan, just picked up an Ambrose call - Nyah's been dropped off.  I think she's alive."
ethan,Where is she?
luther,Somewhere in Sydney.
luther's voice,Ethan?  Do you copy?
ethan's voice,'Somewhere in Sydney?'  Care to harden the target?
luther's voice,Can't.  Until I can get the GPS up on our computer..it's still down..
ethan,The clock is ticking..
mccloy,Bellerophen?  No time at all once I've got it.
ambrose,Good.  Biocyte stock is just a week or two away from going through the roof.
mccloy, What are you talking about?
ambrose,An outbreak of Chimera.
mccloy,Where?
ambrose,In downtown Sydney for a start.
ambrose,"-- now here's the way it's going to work..Wallis, the shares outstanding are.."
wallis,Ninety-three point four million.
mccloy,Outrageous.  I won't let you take control of my company.
ambrose,Run that bastard down.
ambrose,"We're running short on time, Mr. McCloy. We've got to conclude our business."
mccloy,"Yes, start the transfer."
ambrose, Follow it.  Let me know.
ethan,You broke our deal.
stamp,You're too trusting.  Raise your hands slowly.
ambrose, Keep it going.
stamp's voice,"Sean, this rat's reached the end of the maze."
ambrose, Is he alive?
stamp's voice,More or less.
ambrose,Bring him to me.
billy, We're due to take off.
luther,Not for seven more minutes.
wallis,Sean.  Transfer complete.
mccloy, What exactly do you intend to do with him?
luther,Ethan?  Ethan?  Do you copy?
ethan,"Well, mate, maybe this is one of those times we shouldn't follow orders."
ambrose, What have you got to say for yourself. Hunt?  Any last words?
stamp,Afraid he's got no choice.  I believe I broke his jaw.
ambrose,"Hugh, I'm impressed.."
mccloy, What do you intend to do?
ambrose,You needn't watch.
ambrose,"- right.  We don't have a lot of time, Hunt.  whatever you've got to say, say it now."
billy,Man at your six.
ethan, The field of fire is too heavy.  Back off and pinpoint their positions.
ambrose, Hunt's heading for the bridge.  Coming in at twelve o'clock high.
ethan,Clear that bridge for me.
luther' voice,Roger that.
billy's voice,"They're tracking you on the left, Ethan. Prepare for some fire."
gps computer,The target is located.
luther,"Ethan, the computer's up.  I've got Nyah. She's moved out of the city."
ethan,"Luther, say again."
luther,She's on the North Head Bluff - approaching the cliffs.  One klick away.
ethan, Copy.  She's only got twenty-eight minutes left.  Track ahead and pick her up.
luther,We won't be able to cover you.
ethan,You're breaking up.  Track ahead and pick her up.  You've got me on GPS.  Bring her to me.
luther,"Billy, North Head.  Haul ass."
wallis,Get him.
ulrich,I can't get a good shot.
wallis,Shut up.  I know what I'm doing.
luther, Range is two kay.
billy,I hope there's a place to land.
billy,There she is.  I got visual.
luther,We're down to seven minutes 23 seconds..
luther's voice,"Ethan, we've got her.  Tracking to you now. We're reading 5 minutes 19 seconds."
luther," Ethan, we're moments away.."
ambrose,Go ahead.  Use it Hunt.  It's not a bad way to go.  A lot better than the way that bitch is going to die.
ambrose,Hunt.  You should have killed me.
swanbeck,"Sorry, Ethan.  I don't quite know where to begin.  Any suggestions?"
ethan,You'd like me to conduct my own debriefing.
swanbeck,Why not?  You've done just about everything else on this operation.
ethan,I'd thank you -- but I'm not sure that was a compliment.
swanbeck,"Of course it was.  Anyone whose operations requires the level of disinformation that yours do, is bound to get a little flak here and there.  You try flogging the stories on CNN I've had to come up with about what's been going on around here the last few days.  At any rate, it's been most instructive -- what they'll swallow, or what they'll broadcast with a straight face.  Miss Hall's blood, it appears, has absolutely no elements of the Chimera virus.  Not even antibodies."
ethan,"Yes, I gathered as much."
swanbeck,And the only other remaining sample was in the canister you recover from Ambrose.
ethan,Yes.
swanbeck,"And that appears to have been destroyed. It also contained the anti-virus, Bellerophon."
ethan,"Well, Bellerophon, it turns out, was only really effective against Chimera."
swanbeck,"But you were under specific instructions to bring back a living sample of the Chimera virus.  I'd be very interested to know how, after you'd managed its recovery intact, it subsequently got destroyed."
ethan,"By fire.  That's the best way, really."
swanbeck,"So you didn't fail mission, you simply changed it."
ethan,"No, I don't.  But in this case -"
swanbeck,"In this case, it wasn't a bad idea.  In face, it was a pretty damn good idea. Just don't make a habit of it.  And, as for Ms. Hall, in light of her efforts, her criminal records will certainly be expunged.  I'm assuming you approve."
ethan,I do.
swanbeck,"Where is she now, by the way?  Do you know?"
ethan,I don't.  No exactly.
swanbeck,"Well, Hunt, what are your plans?"
ethan,Not sure.  Some sort of vacation.  I'll let you know where I'm going.
swanbeck,"Oh, you don't have to do that. Wouldn't be a vacation if you did."
sky newscaster,"This incident in the wake of rumors suddenly surfacing about Mr. McCloy and Biocyte's financial difficulties -- including criminal allegations of insider trading, embezzlement, conspiracy to commit fraud, and stock parking -- have, understandably, sent stock prices of the pharmaceutical company plummeting."
luther, So what did he say?
ethan,Good job.  And thanks.
billy, That's it?  That's it? That's it?
luther, And the check's in the mall.
billy,"Right.  Just remember, mates.  Billy Baird's the name.  Anything you need to get, move or watch, I'm your man."
luther,Always nice hearing from you man.  Stay in touch..
nyah, Do you know me?
ethan,No.  Should I?
nyah,No.  You just looked as if you did.
ethan,No...
nyah,Oh.  Well..
ethan,Let's get lost.
