	Movie	Genre	Writer	Title	Path
745	My Mother Dreams the Satan's Disciples in New York	['Short']	['Rex Pickett']	My_Mother_Dreams_the_Satan's_Disciples_in_New_York	../data/scraping/texts/My_Mother_Dreams_the_Satan's_Disciples_in_New_York.txt
746	My Week with Marilyn	['Drama']	['Adrian Hodges']	My_Week_with_Marilyn	../data/scraping/texts/My_Week_with_Marilyn.txt
747	Mystery Men	['Action', 'Comedy', 'Fantasy']	['Neil Cuthbert']	Mystery_Men	../data/scraping/texts/Mystery_Men.txt
748	Napoleon Dynamite	['Comedy']	['Jared Hess', 'Jerusha Hess']	Napoleon_Dynamite	../data/scraping/texts/Napoleon_Dynamite.txt
749	Nashville	['Drama', 'Musical']	['Joan Tewksbury']	Nashville	../data/scraping/texts/Nashville.txt
750	Natural Born Killers	['Action', 'Crime', 'Romance', 'Thriller']	['Quentin Tarantino', 'David Veloz', 'Richard Rutowski', 'Oliver Stone']	Natural_Born_Killers	../data/scraping/texts/Natural_Born_Killers.txt
751	Never Been Kissed	['Comedy', 'Romance']	['Jerry Bicks', 'Abby Kohn', 'Marc Silverstein']	Never_Been_Kissed	../data/scraping/texts/Never_Been_Kissed.txt
752	Neverending Story, The	['Fantasy', 'Adventure', 'Family']	['Michael Ende', 'Wolfgang Petersen', 'Herman Weigel']	Neverending_Story	../data/scraping/texts/Neverending_Story.txt
753	New York Minute	['Action', 'Adventure', 'Comedy', 'Family']	['Emily Fox']	New_York_Minute	../data/scraping/texts/New_York_Minute.txt
754	Newsies	['Family', 'Musical']	['Bob Tzudiker', 'Noni White', 'David Fallon', 'Tom Rickman']	Newsies	../data/scraping/texts/Newsies.txt
755	Next	['Action', 'Sci-Fi', 'Thriller']	['Gary Goldman']	Next	../data/scraping/texts/Next.txt
756	Next Friday	['Comedy']	['Ice Cube']	Next_Friday	../data/scraping/texts/Next_Friday.txt
757	Next Three Days, The	['Crime', 'Drama', 'Romance', 'Thriller']	['Paul Haggis']	Next_Three_Days	../data/scraping/texts/Next_Three_Days.txt
758	Ni vu ni connu	['Comedy']	['Alphonse Allais', 'Jacques Celhay', 'Jean Marsan', 'Yves Robert']	Ni_vu_ni_connu	../data/scraping/texts/Ni_vu_ni_connu.txt
759	Nick of Time	['Crime', 'Drama', 'Thriller']	['Patrick Duncan', 'Ebbe Roe Smith']	Nick_of_Time	../data/scraping/texts/Nick_of_Time.txt
760	Night Time (The Poltergeist Treatment)	['Horror']	['Steven Spielberg']	Night_Time_(The_Poltergeist_Treatment)	../data/scraping/texts/Night_Time_(The_Poltergeist_Treatment).txt
761	Nightbreed	['Action', 'Fantasy', 'Horror']	['Clive Barker']	Nightbreed	../data/scraping/texts/Nightbreed.txt
762	Nightmare Before Christmas, The	['Animation', 'Comedy', 'Fantasy', 'Horror', 'Musical']	['Caroline Thompson']	Nightmare_Before_Christmas	../data/scraping/texts/Nightmare_Before_Christmas.txt
763	Nightmare Before Christmas, The	['Animation', 'Comedy', 'Fantasy', 'Horror', 'Musical']	['Caroline Thompson']	Nightmare_Before_Christmas	../data/scraping/texts/Nightmare_Before_Christmas.txt
764	Nightmare on Elm Street, A	['Comedy', 'Horror', 'Mystery']	['Wes Craven']	Nightmare_on_Elm_Street	../data/scraping/texts/Nightmare_on_Elm_Street.txt
765	Nightmare on Elm Street: The Final Chapter	['Comedy', 'Horror', 'Mystery']	['Wes Craven', 'Rachel Talalay']	Nightmare_on_Elm_Street:_The_Final_Chapter	../data/scraping/texts/Nightmare_on_Elm_Street:_The_Final_Chapter.txt
766	Nine	['Drama', 'Musical', 'Romance']	['Michael Tolkin', 'Anthony Minghella']	Nine	../data/scraping/texts/Nine.txt
767	Nines, The	['Drama', 'Horror', 'Mystery', 'Thriller']	['John August']	Nines	../data/scraping/texts/Nines.txt
768	Ninja Assassin	['Action', 'Crime', 'Drama', 'Thriller']	['Matthew Sand', 'J. Michael Straczynski']	Ninja_Assassin	../data/scraping/texts/Ninja_Assassin.txt
769	Ninotchka	['Comedy', 'Romance']	['Melchior Lengyel', 'Charles Brackett', 'Billy Wilder', 'Walter Reisch']	Ninotchka	../data/scraping/texts/Ninotchka.txt
770	Ninth Gate, The	['Horror', 'Thriller', 'Mystery']	['Arturo P�rez-Reverte', 'John Brownjohn', 'Enrique Urbizu', 'Roman Polanski']	Ninth_Gate	../data/scraping/texts/Ninth_Gate.txt
771	No Country for Old Men	['Crime', 'Drama', 'Thriller']	['Ethan Coen', 'Joel Coen']	No_Country_for_Old_Men	../data/scraping/texts/No_Country_for_Old_Men.txt
772	No Strings Attached	['Comedy', 'Romance']	['Elizabeth Meriwether']	No_Strings_Attached	../data/scraping/texts/No_Strings_Attached.txt
773	Notting Hill	['Comedy', 'Romance', 'Drama']	['Richard Curtis']	Notting_Hill	../data/scraping/texts/Notting_Hill.txt
774	Nurse Betty	['Comedy', 'Thriller']	['John C. Richards', 'James Flamberg']	Nurse_Betty	../data/scraping/texts/Nurse_Betty.txt
775	Observe and Report	['Comedy', 'Crime', 'Drama']	['Jody Hill']	Observe_and_Report	../data/scraping/texts/Observe_and_Report.txt
776	Obsessed	['Drama', 'Thriller']	['David Loughery']	Obsessed	../data/scraping/texts/Obsessed.txt
777	Ocean's Eleven	['Comedy', 'Thriller', 'Crime']	['Ted Griffin', 'George Clayton Johnson', 'Jack Golden Russell', 'Harry Brown', 'Charles Lederer']	Ocean's_Eleven	../data/scraping/texts/Ocean's_Eleven.txt
778	Ocean's Twelve	['Comedy', 'Crime', 'Thriller']	['George Nolfi']	Ocean's_Twelve	../data/scraping/texts/Ocean's_Twelve.txt
779	Office Space	['Comedy']	['Mike Judge']	Office_Space	../data/scraping/texts/Office_Space.txt
780	Omega Man	['Drama', 'Sci-Fi', 'Thriller']	['John William Corrington']	Omega_Man	../data/scraping/texts/Omega_Man.txt
781	One Flew Over the Cuckoo's Nest	['Drama']	['Bo Goldman', 'Lawrence Hauben', 'Ken Kesey']	One_Flew_Over_the_Cuckoo's_Nest	../data/scraping/texts/One_Flew_Over_the_Cuckoo's_Nest.txt
782	Only God Forgives	['Crime', 'Drama', 'Thriller']	['Nicolas Winding Refn']	Only_God_Forgives	../data/scraping/texts/Only_God_Forgives.txt
783	Ordinary People	['Drama']	['Alvin Sargent', 'Judith Guest']	Ordinary_People	../data/scraping/texts/Ordinary_People.txt
784	Orgy of the Dead	['Fantasy', 'Horror']	['Ed Wood']	Orgy_of_the_Dead	../data/scraping/texts/Orgy_of_the_Dead.txt
785	Orphan	['Drama', 'Horror', 'Mystery']	['David Leslie Johnson']	Orphan	../data/scraping/texts/Orphan.txt
786	Other Boleyn Girl, The	['Drama', 'History', 'Romance']	['Peter Morgan', 'Philippa Gregory']	Other_Boleyn_Girl	../data/scraping/texts/Other_Boleyn_Girl.txt
787	Out of Sight	['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']	['Scott Frank']	Out_of_Sight	../data/scraping/texts/Out_of_Sight.txt
788	Pacifier, The	['Comedy', 'Action', 'Family', 'Thriller']	['Thomas Lennon', 'Robert Ben Garant', 'Jason Fulardi']	Pacifier	../data/scraping/texts/Pacifier.txt
789	Pandorum	['Action', 'Horror', 'Sci-Fi']	['Travis Milloy']	Pandorum	../data/scraping/texts/Pandorum.txt
790	Panic Room	['Crime', 'Drama', 'Thriller']	['David Koepp']	Panic_Room	../data/scraping/texts/Panic_Room.txt
791	ParaNorman	['Animation', 'Adventure', 'Comedy']	['Chris Butler']	ParaNorman	../data/scraping/texts/ParaNorman.txt
792	Pariah	['Drama']	['Dee Rees']	Pariah	../data/scraping/texts/Pariah.txt
793	Passengers	['Drama', 'Romance', 'Sci-Fi']	['Jon Spaihts']	Passengers	../data/scraping/texts/Passengers.txt
794	Passion of Joan of Arc, The	['Drama']	['Joseph Delteil', 'Carl Theodor Dreyer']	Passion_of_Joan_of_Arc	../data/scraping/texts/Passion_of_Joan_of_Arc.txt
795	Patriot, The	['Action', 'Drama', 'War']	['Robert Rodat']	Patriot	../data/scraping/texts/Patriot.txt
796	Paul	['Adventure', 'Comedy', 'Sci-Fi']	['Simon Pegg', 'Nick Frost']	Paul	../data/scraping/texts/Paul.txt
797	Pearl Harbor	['Action', 'Drama', 'Romance', 'War']	['Randall Wallace']	Pearl_Harbor	../data/scraping/texts/Pearl_Harbor.txt
798	Peeping Tom	['Drama', 'Horror', 'Thriller']	['Leo Marks']	Peeping_Tom	../data/scraping/texts/Peeping_Tom.txt
799	Peggy Sue Got Married	['Comedy']	['Jerry Leichtling', 'Arlene Sarner']	Peggy_Sue_Got_Married	../data/scraping/texts/Peggy_Sue_Got_Married.txt
800	Perfect Creature	['Action', 'Drama', 'Fantasy', 'Horror', 'Sci-Fi']	['Glenn Standring']	Perfect_Creature	../data/scraping/texts/Perfect_Creature.txt
801	Perfect World, A	['Action', 'Crime', 'Drama']	['John Lee Hancock']	Perfect_World	../data/scraping/texts/Perfect_World.txt
802	Perks of Being a Wallflower, The	['Drama', 'Romance']	['Stephen Chbosky']	Perks_of_Being_a_Wallflower	../data/scraping/texts/Perks_of_Being_a_Wallflower.txt
803	Pet Sematary	['Horror']	['Stephen King']	Pet_Sematary	../data/scraping/texts/Pet_Sematary.txt
804	Pet Sematary II	['Horror']	['Richard Outten', 'David S. Goyer']	Pet_Sematary_II	../data/scraping/texts/Pet_Sematary_II.txt
805	Petulia	['Drama']	['Larry Marcus']	Petulia	../data/scraping/texts/Petulia.txt
806	Philadelphia	['Drama']	['Ron Nyswaner']	Philadelphia	../data/scraping/texts/Philadelphia.txt
807	Phone Booth	['Thriller']	['Larry Cohen']	Phone_Booth	../data/scraping/texts/Phone_Booth.txt
808	Pi	['Sci-Fi', 'Thriller']	['Darren Aronofsky']	Pi	../data/scraping/texts/Pi.txt
809	Pianist, The	['Biography', 'Drama', 'Music', 'War']	['Ronald Harwood', 'Wladyslaw Szpilman']	Pianist	../data/scraping/texts/Pianist.txt
810	Piano, The	['Drama', 'Romance']	['Jane Campion']	Piano	../data/scraping/texts/Piano.txt
811	Pineapple Express	['Comedy', 'Crime', 'Thriller']	['Judd Apatow', 'Seth Rogen', 'Evan Goldberg']	Pineapple_Express	../data/scraping/texts/Pineapple_Express.txt
812	Pirates of the Caribbean	['Action', 'Adventure', 'Comedy']	['Ted Elliot', 'Terry Rossio']	Pirates_of_the_Caribbean	../data/scraping/texts/Pirates_of_the_Caribbean.txt
813	Pirates of the Caribbean: Dead Man's Chest	['Action', 'Adventure', 'Comedy', 'Fantasy']	['Ted Elliott', 'Terry Rossio']	Pirates_of_the_Caribbean:_Dead_Man's_Chest	../data/scraping/texts/Pirates_of_the_Caribbean:_Dead_Man's_Chest.txt
814	Pitch Black	['Horror', 'Sci-Fi', 'Thriller']	['David Twohy']	Pitch_Black	../data/scraping/texts/Pitch_Black.txt
815	Planet of the Apes, The	['Action', 'Drama', 'Sci-Fi']	['Michael Wilson']	Planet_of_the_Apes	../data/scraping/texts/Planet_of_the_Apes.txt
816	Platinum Blonde	['Comedy', 'Romance']	['Harry E. Chandlee', 'Douglas W. Churchill', 'Robert Riskin']	Platinum_Blonde	../data/scraping/texts/Platinum_Blonde.txt
817	Platoon	['Action', 'Drama', 'War']	['Oliver Stone']	Platoon	../data/scraping/texts/Platoon.txt
818	Pleasantville	['Comedy', 'Drama', 'Fantasy']	['Gary Ross']	Pleasantville	../data/scraping/texts/Pleasantville.txt
819	Point Break	['Action', 'Crime', 'Adventure', 'Thriller', 'Drama']	['W. Peter Iliff', 'Rick King', 'Kathryn Bigelow']	Point_Break	../data/scraping/texts/Point_Break.txt
820	Pokemon: Mewtwo Returns	['Animation', 'Adventure', 'Family', 'Fantasy']	['Masamitsu Hidaka']	Pokemon:_Mewtwo_Returns	../data/scraping/texts/Pokemon:_Mewtwo_Returns.txt
821	Postman, The	['Action', 'Adventure', 'Drama', 'Sci-Fi']	['Brian Helgeland', 'Eric Roth']	Postman	../data/scraping/texts/Postman.txt
822	Power of One, The	['Drama']	['Robert Mark Kamen']	Power_of_One	../data/scraping/texts/Power_of_One.txt
823	Precious	['Drama']	['Geoffrey Fletcher']	Precious	../data/scraping/texts/Precious.txt
824	Predator	['Action', 'Horror', 'Sci-Fi', 'Thriller']	['Jim Thomas', 'John Thomas']	Predator	../data/scraping/texts/Predator.txt
825	Prestige, The	['Drama', 'Mystery', 'Sci-Fi']	['Jonathan Nolan', 'Christopher Nolan']	Prestige	../data/scraping/texts/Prestige.txt
826	Pretty Woman	['Comedy', 'Romance']	['J.F. Lawton']	Pretty_Woman	../data/scraping/texts/Pretty_Woman.txt
827	Pretty Woman (final script)	['Comedy', 'Romance']	['Jonathan Frederick Lawton']	Pretty_Woman_(final_script)	../data/scraping/texts/Pretty_Woman_(final_script).txt
828	Pride and Prejudice	['Drama', 'Romance']	['Deborah Moggach']	Pride_and_Prejudice	../data/scraping/texts/Pride_and_Prejudice.txt
829	Priest	['Action', 'Horror', 'Sci-Fi']	['Cory Goodman']	Priest	../data/scraping/texts/Priest.txt
830	Princess Bride, The	['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']	['William Goldman']	Princess_Bride	../data/scraping/texts/Princess_Bride.txt
831	Private Life of Sherlock Holmes, The	['Comedy', 'Drama', 'Mystery']	['Billy Wilder', 'I.A.L Diamond']	Private_Life_of_Sherlock_Holmes	../data/scraping/texts/Private_Life_of_Sherlock_Holmes.txt
832	Producer, The	['Comedy', 'Musical']	['Mel Brooks']	Producer	../data/scraping/texts/Producer.txt
833	Program, The	['Action', 'Drama']	['David S. Ward', 'Aaron Latham']	Program	../data/scraping/texts/Program.txt
834	Prom Night	['Horror', 'Mystery', 'Thriller']	['William Gray', 'Bob Guza']	Prom_Night	../data/scraping/texts/Prom_Night.txt
835	Prometheus	['Adventure', 'Mystery', 'Sci-Fi']	['Jon Spaihts']	Prometheus	../data/scraping/texts/Prometheus.txt
836	Prophecy, The	['Horror', 'Thriller', 'Fantasy', 'Mystery']	['Gregory Widen']	Prophecy	../data/scraping/texts/Prophecy.txt
837	Proposal, The	['Comedy', 'Drama', 'Romance']	['Pete Chiarelli']	Proposal	../data/scraping/texts/Proposal.txt
838	Psycho	['Horror', 'Thriller']	['Robert Bloch', 'Joseph Stefano']	Psycho	../data/scraping/texts/Psycho.txt
839	Public Enemies	['Crime', 'Drama', 'Thriller']	['Ronan Bennett', 'Michael Mann', 'Ann Eiderman']	Public_Enemies	../data/scraping/texts/Public_Enemies.txt
840	Pulp Fiction	['Action', 'Crime', 'Drama', 'Thriller']	['Quentin Tarantino', 'Roger Avary']	Pulp_Fiction	../data/scraping/texts/Pulp_Fiction.txt
841	Punch-Drunk Love	['Comedy', 'Drama', 'Romance']	['Paul Thomas Anderson']	Punch-Drunk_Love	../data/scraping/texts/Punch-Drunk_Love.txt
842	Purple Rain	['Drama', 'Music']	['Albert Magnoli', 'William Blinn']	Purple_Rain	../data/scraping/texts/Purple_Rain.txt
843	Quantum Project	['Drama', 'Short']	['David Aaron Cohen']	Quantum_Project	../data/scraping/texts/Quantum_Project.txt
844	Queen of the Damned	['Horror']	['Scott Abbott', 'Michael Petroni']	Queen_of_the_Damned	../data/scraping/texts/Queen_of_the_Damned.txt
845	Queen, The	['Drama']	['Peter Morgan']	Queen	../data/scraping/texts/Queen.txt
846	Rachel Getting Married	['Drama', 'Romance']	['Jenny Lumet']	Rachel_Getting_Married	../data/scraping/texts/Rachel_Getting_Married.txt
847	Raging Bull	['Drama']	['Paul Schrader', 'Mardik Martin']	Raging_Bull	../data/scraping/texts/Raging_Bull.txt
848	Raising Arizona	['Comedy']	['Joel Coen', 'Ethan Coen']	Raising_Arizona	../data/scraping/texts/Raising_Arizona.txt
849	Rambling Rose	['Drama']	['Calder Willingham']	Rambling_Rose	../data/scraping/texts/Rambling_Rose.txt
850	Rambo: First Blood II: The Mission	['Action', 'Adventure']	['James Cameron']	Rambo:_First_Blood_II:_The_Mission	../data/scraping/texts/Rambo:_First_Blood_II:_The_Mission.txt
851	Reader, The	['Drama', 'Romance']	['David Hare', 'Bernhard Schlink']	Reader	../data/scraping/texts/Reader.txt
852	Real Genius	['Comedy']	['Neal Israel', 'Pat Proft', 'Peter Torokvel']	Real_Genius	../data/scraping/texts/Real_Genius.txt
853	Rear Window	['Thriller', 'Mystery']	['Cornell Woolrich', 'John Michael Hayes']	Rear_Window	../data/scraping/texts/Rear_Window.txt
854	Rebel Without A Cause	['Drama']	['Stewart Stern']	Rebel_Without_A_Cause	../data/scraping/texts/Rebel_Without_A_Cause.txt
855	Red Planet	['Action', 'Sci-Fi', 'Thriller']	['Chuck Pfarrer', 'Jonathan Lemkin']	Red_Planet	../data/scraping/texts/Red_Planet.txt
856	Red Riding Hood	['Fantasy', 'Horror', 'Mystery']	['David Leslie Johnson']	Red_Riding_Hood	../data/scraping/texts/Red_Riding_Hood.txt
857	Reindeer Games	['Crime', 'Thriller', 'Action', 'Drama']	['Ehren Kruger']	Reindeer_Games	../data/scraping/texts/Reindeer_Games.txt
858	Relic, The	['Horror', 'Thriller']	['Amy Holden Jones']	Relic	../data/scraping/texts/Relic.txt
859	Remember Me	['Drama', 'Romance']	['William Fetters', 'Jenny Lumet']	Remember_Me	../data/scraping/texts/Remember_Me.txt
860	Replacements, The	['Comedy']	['Vince McKewin']	Replacements	../data/scraping/texts/Replacements.txt
861	Repo Man	['Comedy', 'Sci-Fi']	['Alex Cox']	Repo_Man	../data/scraping/texts/Repo_Man.txt
862	Rescuers Down Under, The	['Animation', 'Family', 'Adventure']	['Margery Sharp', 'Jim Cox', 'Karey Kirkpatrick']	Rescuers_Down_Under	../data/scraping/texts/Rescuers_Down_Under.txt
863	Reservoir Dogs	['Action', 'Crime', 'Thriller']	['Quentin Tarantino']	Reservoir_Dogs	../data/scraping/texts/Reservoir_Dogs.txt
864	Resident Evil	['Action', 'Horror', 'Sci-Fi', 'Thriller']	['George A. Romero']	Resident_Evil	../data/scraping/texts/Resident_Evil.txt
865	Return of the Apes	['Action', 'Drama', 'Sci-Fi']	['Terry Hayes']	Return_of_the_Apes	../data/scraping/texts/Return_of_the_Apes.txt
866	Revenant, The	['Adventure', 'Drama', 'Thriller']	['Mark L. Smith']	Revenant	../data/scraping/texts/Revenant.txt
867	Revolutionary Road	['Drama', 'Romance']	['Justin Haythe']	Revolutionary_Road	../data/scraping/texts/Revolutionary_Road.txt
868	Ringu	['Horror', 'Mystery', 'Thriller']	['Takahashi Hiroshi']	Ringu	../data/scraping/texts/Ringu.txt
869	Rise of the Guardians	['Animation', 'Adventure', 'Family']	['David Lindsay-Abaire']	Rise_of_the_Guardians	../data/scraping/texts/Rise_of_the_Guardians.txt
870	Rise of the Planet of the Apes	['Action', 'Drama', 'Sci-Fi']	['Rick Jaffa', 'Amanda Silver', 'Jamie Moss']	Rise_of_the_Planet_of_the_Apes	../data/scraping/texts/Rise_of_the_Planet_of_the_Apes.txt
871	RKO 281	['Drama']	['John Logan']	RKO_281	../data/scraping/texts/RKO_281.txt
872	Road, The	['Adventure', 'Drama', 'Thriller']	['Joe Penhall']	Road	../data/scraping/texts/Road.txt
873	Robin Hood: Prince of Thieves	['Action', 'Adventure', 'Drama']	['Pen Densham', 'John Watson']	Robin_Hood:_Prince_of_Thieves	../data/scraping/texts/Robin_Hood:_Prince_of_Thieves.txt
874	Rock, The	['Action']	['Jonathan Hensleigh']	Rock	../data/scraping/texts/Rock.txt
875	RocknRolla	['Action', 'Comedy', 'Crime']	['Guy Ritchie']	RocknRolla	../data/scraping/texts/RocknRolla.txt
876	Rocky	['Drama', 'Romance']	['Sylvester Stallone']	Rocky	../data/scraping/texts/Rocky.txt
877	Rocky Horror Picture Show, The	['Comedy', 'Horror', 'Musical', 'Sci-Fi']	"[""Richard O'Brien"", ' Jim Sharman']"	Rocky_Horror_Picture_Show	../data/scraping/texts/Rocky_Horror_Picture_Show.txt
878	Ronin	['Action', 'Crime', 'Thriller']	['J.D. Zeik']	Ronin	../data/scraping/texts/Ronin.txt
879	Room	['Drama']	['Emma Donoghue']	Room	../data/scraping/texts/Room.txt
880	Roommate, The	['Drama', 'Horror', 'Thriller']	['Sonny Mallhi', 'Frank Baldwin']	Roommate	../data/scraping/texts/Roommate.txt
881	Roughshod	['Western']	['Hugo Butler', 'Geoffrey Homes', 'Peter Viertel']	Roughshod	../data/scraping/texts/Roughshod.txt
882	Ruins, The	['Horror', 'Thriller']	['Scott Smith']	Ruins	../data/scraping/texts/Ruins.txt
883	Runaway Bride	['Comedy', 'Romance']	['Josann McGibbon', 'Sara Parriott']	Runaway_Bride	../data/scraping/texts/Runaway_Bride.txt
884	Rush	['Action', 'Drama']	['Peter Morgan']	Rush	../data/scraping/texts/Rush.txt
885	Rush Hour	['Action', 'Comedy', 'Crime']	['Ross LaManna', 'Jim Kouf']	Rush_Hour	../data/scraping/texts/Rush_Hour.txt
886	Rush Hour 2	['Action', 'Comedy', 'Crime']	['Jeff Nathanson']	Rush_Hour_2	../data/scraping/texts/Rush_Hour_2.txt
887	Rushmore	['Comedy', 'Romance']	['Wes Anderson', 'Owen Wilson']	Rushmore	../data/scraping/texts/Rushmore.txt
888	Rust and Bone	['Drama', 'Romance']	['Jacques Audiard', 'Thomas Bidegain']	Rust_and_Bone	../data/scraping/texts/Rust_and_Bone.txt
889	S. Darko	['Crime', 'Mystery', 'Sci-Fi', 'Thriller']	['Nathan Atkins']	S	../data/scraping/texts/S.txt
890	Saint, The	['Action', 'Romance', 'Thriller']	['Jonathan Hensleigh']	Saint	../data/scraping/texts/Saint.txt
891	Salton Sea, The	['Crime', 'Drama', 'Thriller']	['Tony Gayton']	Salton_Sea	../data/scraping/texts/Salton_Sea.txt
892	Sandlot Kids, The	['Comedy', 'Drama', 'Family']	['David Mickey Evans', 'Robert Gunter']	Sandlot_Kids	../data/scraping/texts/Sandlot_Kids.txt
893	Save the Last Dance	['Drama', 'Romance']	['Duane G. Adler', 'Toni-Ann Johnson', 'Cheryl Edwards']	Save_the_Last_Dance	../data/scraping/texts/Save_the_Last_Dance.txt
894	Saving Mr. Banks	[' Comedy', 'Drama']	['Kelly Marcel', 'Sue Smith']	Saving_Mr	../data/scraping/texts/Saving_Mr.txt
895	Saving Private Ryan	['Action', 'Drama', 'War']	['Robert Rodat']	Saving_Private_Ryan	../data/scraping/texts/Saving_Private_Ryan.txt
896	Saw	['Crime', 'Horror', 'Mystery', 'Thriller']	['James Wan', 'Leigh Whannell']	Saw	../data/scraping/texts/Saw.txt
897	Scarface	['Action', 'Crime', 'Drama']	['Oliver Stone']	Scarface	../data/scraping/texts/Scarface.txt
898	Scary Movie 2	['Comedy', 'Horror', 'Sci-Fi']	['Shawn Wayans', 'Marlon Wayans']	Scary_Movie_2	../data/scraping/texts/Scary_Movie_2.txt
899	Schindler's List	['Drama', 'War']	['Steven Zaillian']	Schindler's_List	../data/scraping/texts/Schindler's_List.txt
900	Scott Pilgrim vs the World	['Action', 'Comedy', 'Fantasy']	['Edgar Wright', 'Michael Bacall']	Scott_Pilgrim_vs_the_World	../data/scraping/texts/Scott_Pilgrim_vs_the_World.txt
901	Scream	['Horror', 'Mystery', 'Thriller']	['Kevin Williamson']	Scream	../data/scraping/texts/Scream.txt
902	Scream 2	['Horror', 'Mystery', 'Thriller']	['Kevin Williamson']	Scream_2	../data/scraping/texts/Scream_2.txt
903	Scream 3	['Horror', 'Mystery', 'Thriller']	['Kevin Williamson', 'Ehren Kruger']	Scream_3	../data/scraping/texts/Scream_3.txt
904	Se7en	['Drama', 'Mystery', 'Thriller']	['Andrew Kevin Walker']	Se7en	../data/scraping/texts/Se7en.txt
905	Searchers, The	['Drama', 'Western']	['Frank Nugent']	Searchers	../data/scraping/texts/Searchers.txt
906	Secret Life of Walter Mitty, The	['Adventure', 'Comedy', 'Drama']	['Steve Conrad']	Secret_Life_of_Walter_Mitty	../data/scraping/texts/Secret_Life_of_Walter_Mitty.txt
907	Semi-Pro	['Comedy']	['Scot Armstrong']	Semi-Pro	../data/scraping/texts/Semi-Pro.txt
908	Sense and Sensibility	['Drama', 'Comedy', 'Romance']	['Jane Austen', 'Emma Thompson']	Sense_and_Sensibility	../data/scraping/texts/Sense_and_Sensibility.txt
909	Serenity	['Action', 'Adventure', 'Sci-Fi', 'Thriller']	['Joss Whedon']	Serenity	../data/scraping/texts/Serenity.txt
910	Serial Mom	['Comedy', 'Crime', 'Horror']	['John Waters']	Serial_Mom	../data/scraping/texts/Serial_Mom.txt
911	Sessions, The	['Drama', 'Romance']	['Ben Lewin']	Sessions	../data/scraping/texts/Sessions.txt
912	Seventh Seal, The	['Drama', 'Fantasy']	['Ingmar Bergman']	Seventh_Seal	../data/scraping/texts/Seventh_Seal.txt
913	Sex and the City	['Comedy', 'Drama', 'Romance']	['Michael Patrick King']	Sex_and_the_City	../data/scraping/texts/Sex_and_the_City.txt
914	Sex, Lies and Videotape	['Drama']	['Steven Soderbergh']	Sex	../data/scraping/texts/Sex.txt
915	Sexual Life	['Comedy', 'Drama']	['Ken Kwapis']	Sexual_Life	../data/scraping/texts/Sexual_Life.txt
916	Shakespeare in Love	['Drama', 'Romance', 'Comedy']	['Marc Norman', 'Tom Stoppard']	Shakespeare_in_Love	../data/scraping/texts/Shakespeare_in_Love.txt
917	Shallow Grave	['Comedy', 'Crime', 'Drama', 'Thriller']	['John Hodge']	Shallow_Grave	../data/scraping/texts/Shallow_Grave.txt
918	Shame	['Drama']	['Steve McQueen', 'Abi Morgan']	Shame	../data/scraping/texts/Shame.txt
919	Shampoo	['Drama']	['Robert Towne', 'Warren Beatty']	Shampoo	../data/scraping/texts/Shampoo.txt
920	Shawshank Redemption, The	['Drama']	['Frank Darabont']	Shawshank_Redemption	../data/scraping/texts/Shawshank_Redemption.txt
921	She's Out of My League	['Comedy', 'Romance']	['Sean Anders', 'John Morris']	She's_Out_of_My_League	../data/scraping/texts/She's_Out_of_My_League.txt
922	Sherlock Holmes	['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']	['Michael Robert Johnson', 'Anthony Peckham', 'Simon Kinberg']	Sherlock_Holmes	../data/scraping/texts/Sherlock_Holmes.txt
923	Shifty	['Thriller']	['Eran Creevy']	Shifty	../data/scraping/texts/Shifty.txt
924	Shining, The	['Horror', 'Thriller']	['Stanley Kubrick', 'Diane Johnson']	Shining	../data/scraping/texts/Shining.txt
925	Shipping News, The	['Drama', 'Romance']	['E. Annie Proulx', 'Robert Nelson Jacobs']	Shipping_News	../data/scraping/texts/Shipping_News.txt
926	Shivers	['Horror', 'Sci-Fi']	['David Cronenberg']	Shivers	../data/scraping/texts/Shivers.txt
927	Shrek	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']	['William Steig', 'Ted Elliott']	Shrek	../data/scraping/texts/Shrek.txt
928	Shrek the Third	['Animation', 'Adventure', 'Comedy']	['Peter Seaman', 'Jeffrey Price', 'Chris Miller', 'Aron Warner']	Shrek_the_Third	../data/scraping/texts/Shrek_the_Third.txt
929	Sicario	['Action', 'Crime', 'Drama']	['Taylor Sheridan']	Sicario	../data/scraping/texts/Sicario.txt
930	Sideways	['Adventure', 'Comedy', 'Drama']	['Rex Pickett', 'Alexander Payne', 'Jim Taylor']	Sideways	../data/scraping/texts/Sideways.txt
931	Siege, The	['Action', 'Thriller', 'Drama']	['Lawrence Wright', 'Menno Meyjes', 'Edward Zwick']	Siege	../data/scraping/texts/Siege.txt
932	Signs	['Drama', 'Horror', 'Sci-Fi', 'Thriller']	['M. Night Shyamalan']	Signs	../data/scraping/texts/Signs.txt
933	Silence of the Lambs	['Crime', 'Drama', 'Horror', 'Thriller']	['Thomas Harris', 'Ted Tally']	Silence_of_the_Lambs	../data/scraping/texts/Silence_of_the_Lambs.txt
